Account,Organization,Program,Transaction Date,Type,Document,Description,Commit Type,Fund,Column1,Column2,Activity Date,Field,Amount,Increase/Decrease,FY,Account Category,Account Desc
102690,31241,101,2/3/2022 16:35,A01,F0130519,447094 CSB7001245 A01,U,212513,,,2/3/2022 16:30,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,2/3/2022 16:35,A01,F0130519,447091 CSB7001238 A01,U,212501,,,2/3/2022 16:30,YTD,15,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,2/3/2022 16:35,A01,F0130519,447088 CSB7001245 A01,U,212513,,,2/3/2022 16:30,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31250,101,2/1/2022 18:32,R03,F0130465,BUDGET ADJUSTMENT,U,212512,,,2/1/2022 18:31,OBD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31283,101,2/1/2022 18:32,R03,F0130465,BUDGET ADJUSTMENT,U,212520,,,2/1/2022 18:31,OBD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,2/1/2022 18:32,R03,F0130465,BUDGET ADJUSTMENT,U,212501,,,2/1/2022 18:31,OBD,156,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,2/1/2022 16:35,A01,F0130458,446967 CSB7001238 A01,U,212501,,,2/1/2022 16:00,YTD,26,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,2/1/2022 16:35,A01,F0130458,446965 CSB7001238 A01,U,212501,,,2/1/2022 16:00,YTD,30,+,2022,Revenue,Gifts - Non-Capital
102690,31250,101,2/1/2022 16:35,A01,F0130458,446964 CSB7001244 A01,U,212512,,,2/1/2022 16:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/31/2022 18:32,A01,F0130438,446896 CSB7001238 A01,U,212501,,,1/31/2022 18:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/31/2022 18:32,A01,F0130438,446893 CSB7001238 A01,U,212501,,,1/31/2022 18:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31283,101,1/31/2022 18:32,A01,F0130438,446890 CSB7002223 A01,U,212520,,,1/31/2022 18:00,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,1/30/2022 18:35,R03,F0130396,BUDGET ADJUSTMENT,U,212513,,,1/30/2022 18:32,OBD,5,+,2022,Revenue,Gifts - Non-Capital
102690,31250,101,1/30/2022 18:35,R03,F0130396,BUDGET ADJUSTMENT,U,212512,,,1/30/2022 18:32,OBD,10,+,2022,Revenue,Gifts - Non-Capital
102690,31260,101,1/30/2022 18:35,R03,F0130396,BUDGET ADJUSTMENT,U,212511,,,1/30/2022 18:32,OBD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31283,101,1/30/2022 18:35,R03,F0130396,BUDGET ADJUSTMENT,U,212520,,,1/30/2022 18:32,OBD,51.67,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/30/2022 18:35,R03,F0130396,BUDGET ADJUSTMENT,U,212501,,,1/30/2022 18:32,OBD,10310,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,1/28/2022 16:35,A01,F0130359,446655 CSB7001245 A01,U,212513,,,1/28/2022 16:00,YTD,5,+,2022,Revenue,Gifts - Non-Capital
102690,31283,101,1/28/2022 16:35,A01,F0130359,446674 CSB7002223 A01,U,212520,,,1/28/2022 16:00,YTD,10,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/28/2022 16:35,A01,F0130359,446807 CSB7001238 A01,U,212501,,,1/28/2022 16:00,YTD,10,+,2022,Revenue,Gifts - Non-Capital
102690,31250,101,1/28/2022 16:35,A01,F0130359,446831 CSB7001244 A01,U,212512,,,1/28/2022 16:00,YTD,10,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/28/2022 16:35,A01,F0130359,446612 CSB7001238 A01,U,212501,,,1/28/2022 16:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31260,101,1/28/2022 16:35,A01,F0130359,446821 CSB7001243 A01,U,212511,,,1/28/2022 16:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31283,101,1/28/2022 16:35,A01,F0130359,446699 CSB7002223 A01,U,212520,,,1/28/2022 16:00,YTD,41.67,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/28/2022 16:35,A01,F0130359,446520 CSB7001238 A01,U,212501,,,1/28/2022 16:00,YTD,250,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/28/2022 16:35,A01,F0130359,446519 CSB7001238 A01,U,212501,,,1/28/2022 16:00,YTD,10000,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/27/2022 18:35,R03,F0130330,BUDGET ADJUSTMENT,U,212501,,,1/27/2022 18:32,OBD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/27/2022 14:35,A01,F0130274,446491 CSB7001238 A01,U,212501,,,1/27/2022 14:30,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31283,101,1/26/2022 18:35,R03,F0130249,BUDGET ADJUSTMENT,U,212546,,,1/26/2022 18:32,OBD,-2500,-,2022,Revenue,Gifts - Non-Capital
102690,31283,101,1/26/2022 16:35,A01,F0130238,REV-442872 CSB7002285 A01,U,212546,,,1/26/2022 15:00,YTD,-2500,-,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/25/2022 18:35,R03,F0130202,BUDGET ADJUSTMENT,U,212501,,,1/25/2022 18:32,OBD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31283,101,1/25/2022 18:35,R03,F0130202,BUDGET ADJUSTMENT,U,212520,,,1/25/2022 18:32,OBD,225.85,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/25/2022 16:35,A01,F0130188,446451 CSB7001238 A01,U,212501,,,1/25/2022 16:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31283,101,1/25/2022 16:35,A01,F0130188,446455 CSB7002223 A01,U,212520,,,1/25/2022 16:00,YTD,225.85,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/24/2022 18:36,R03,F0130148,BUDGET ADJUSTMENT,U,212508,,,1/24/2022 18:32,OBD,30,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/24/2022 18:36,R03,F0130148,BUDGET ADJUSTMENT,U,212501,,,1/24/2022 18:32,OBD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/24/2022 16:35,A01,F0130139,446416 CSB7001238 A01,U,212501,,,1/24/2022 15:00,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/24/2022 16:35,A01,F0130139,446379 CSB7001891 A01,U,212508,,,1/24/2022 15:00,YTD,30,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/23/2022 18:35,R03,F0130117,BUDGET ADJUSTMENT,U,212501,,,1/23/2022 18:32,OBD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/21/2022 16:35,A01,F0130055,446362 CSB7001238 A01,U,212501,,,1/21/2022 16:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/20/2022 18:35,R03,F0130036,BUDGET ADJUSTMENT,U,212501,,,1/20/2022 18:32,OBD,500,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/20/2022 16:35,A01,F0130032,446351 CSB7001238 A01,U,212501,,,1/20/2022 16:30,YTD,500,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/18/2022 18:35,R03,F0129981,BUDGET ADJUSTMENT,U,212501,,,1/18/2022 18:32,OBD,15,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/18/2022 16:35,A01,F0129977,446233 CSB7001238 A01,U,212501,,,1/18/2022 16:30,YTD,15,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/16/2022 18:35,R03,F0129951,BUDGET ADJUSTMENT,U,212501,,,1/16/2022 18:32,OBD,125,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/14/2022 16:35,A01,F0129906,446206 CSB7001238 A01,U,212501,,,1/14/2022 16:00,YTD,125,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/13/2022 18:35,R03,F0129873,BUDGET ADJUSTMENT,U,212501,,,1/13/2022 18:32,OBD,169,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/13/2022 16:35,A01,F0129869,446185 CSB7001238 A01,U,212501,,,1/13/2022 16:00,YTD,22,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/13/2022 16:35,A01,F0129869,446202 CSB7001238 A01,U,212501,,,1/13/2022 16:00,YTD,125,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/13/2022 16:35,A01,F0129869,446181 CSB7001238 A01,U,212501,,,1/13/2022 16:00,YTD,22,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,1/11/2022 18:32,R03,F0129803,BUDGET ADJUSTMENT,U,212513,,,1/11/2022 18:31,OBD,238.89,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,1/11/2022 16:35,A01,F0129802,446156 CSB7001245 A01,U,212513,,,1/11/2022 16:30,YTD,238.89,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/10/2022 18:32,R03,F0129777,BUDGET ADJUSTMENT,U,212501,,,1/10/2022 18:31,OBD,361,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/10/2022 16:35,A01,F0129751,446096 CSB7001238 A01,U,212501,,,1/10/2022 16:00,YTD,30,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/10/2022 16:35,A01,F0129751,446110 CSB7001238 A01,U,212501,,,1/10/2022 16:00,YTD,30,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/10/2022 16:35,A01,F0129751,446101 CSB7001238 A01,U,212501,,,1/10/2022 16:00,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/10/2022 16:35,A01,F0129751,446102 CSB7001238 A01,U,212501,,,1/10/2022 16:00,YTD,201,+,2022,Revenue,Gifts - Non-Capital
102690,31250,101,1/6/2022 18:35,R03,F0129667,BUDGET ADJUSTMENT,U,212512,,,1/6/2022 18:32,OBD,54.2,+,2022,Revenue,Gifts - Non-Capital
102690,31260,101,1/6/2022 18:35,R03,F0129667,BUDGET ADJUSTMENT,U,212511,,,1/6/2022 18:32,OBD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31280,101,1/6/2022 18:35,R03,F0129667,BUDGET ADJUSTMENT,U,212514,,,1/6/2022 18:32,OBD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,1/6/2022 18:35,R03,F0129667,BUDGET ADJUSTMENT,U,212513,,,1/6/2022 18:32,OBD,160.42,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,1/6/2022 18:35,R03,F0129667,BUDGET ADJUSTMENT,U,212507,,,1/6/2022 18:32,OBD,1000,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/6/2022 18:35,R03,F0129667,BUDGET ADJUSTMENT,U,212501,,,1/6/2022 18:32,OBD,2550,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,1/6/2022 16:35,A01,F0129647,446047 CSB7002083 A01,U,212507,,,1/6/2022 16:00,YTD,1000,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/6/2022 16:35,A01,F0129647,446041 CSB7001238 A01,U,212501,,,1/6/2022 16:00,YTD,500,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/6/2022 16:35,A01,F0129647,446017 CSB7001238 A01,U,212501,,,1/6/2022 16:00,YTD,25,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/6/2022 16:35,A01,F0129647,446004 CSB7001238 A01,U,212501,,,1/6/2022 16:00,YTD,10,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/6/2022 16:35,A01,F0129647,446002 CSB7001238 A01,U,212501,,,1/6/2022 16:00,YTD,35,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/6/2022 16:35,A01,F0129647,445993 CSB7001238 A01,U,212501,,,1/6/2022 16:00,YTD,25,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/6/2022 16:35,A01,F0129647,445997 CSB7001238 A01,U,212501,,,1/6/2022 16:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,1/6/2022 16:35,A01,F0129647,445982 CSB7001245 A01,U,212513,,,1/6/2022 16:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/6/2022 16:35,A01,F0129647,445979 CSB7001238 A01,U,212501,,,1/6/2022 16:00,YTD,15,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,1/6/2022 16:35,A01,F0129647,445976 CSB7001245 A01,U,212513,,,1/6/2022 16:00,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/6/2022 16:35,A01,F0129647,445960 CSB7001238 A01,U,212501,,,1/6/2022 16:00,YTD,25,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/6/2022 16:35,A01,F0129647,445951 CSB7001238 A01,U,212501,,,1/6/2022 16:00,YTD,15,+,2022,Revenue,Gifts - Non-Capital
102690,31250,101,1/6/2022 16:35,A01,F0129647,445552 CSB7001244 A01,U,212512,,,1/6/2022 16:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31250,101,1/5/2022 14:35,A01,F0129619,445906 CSB7001244 A01,U,212512,,,1/5/2022 14:30,YTD,4.2,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,1/5/2022 10:35,A01,F0129612,445885 CSB7001245 A01,U,212513,,,1/5/2022 10:00,YTD,10.42,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/5/2022 10:35,A01,F0129612,445890 CSB7001238 A01,U,212501,,,1/5/2022 10:00,YTD,200,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/5/2022 10:35,A01,F0129612,445891 CSB7001238 A01,U,212501,,,1/5/2022 10:00,YTD,200,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/5/2022 10:35,A01,F0129612,445806 CSB7001238 A01,U,212501,,,1/5/2022 10:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/5/2022 10:35,A01,F0129612,445784 CSB7001238 A01,U,212501,,,1/5/2022 10:00,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31260,101,1/5/2022 10:35,A01,F0129612,445796 CSB7001243 A01,U,212511,,,1/5/2022 10:00,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31280,101,1/5/2022 10:35,A01,F0129612,445797 CSB7001246 A01,U,212514,,,1/5/2022 10:00,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/5/2022 10:35,A01,F0129612,445811 CSB7001238 A01,U,212501,,,1/5/2022 10:00,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/5/2022 10:35,A01,F0129612,445795 CSB7001238 A01,U,212501,,,1/5/2022 10:00,YTD,350,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/5/2022 10:35,A01,F0129612,445799 CSB7001238 A01,U,212501,,,1/5/2022 10:00,YTD,500,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/5/2022 10:35,A01,F0129612,445773 CSB7001238 A01,U,212501,,,1/5/2022 10:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/5/2022 10:35,A01,F0129612,445755 CSB7001238 A01,U,212501,,,1/5/2022 10:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,1/5/2022 10:35,A01,F0129612,445756 CSB7001238 A01,U,212501,,,1/5/2022 10:00,YTD,250,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,12/30/2021 18:32,R03,F0129493,BUDGET ADJUSTMENT,U,212507,,,12/30/2021 18:31,OBD,500,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/30/2021 18:32,R03,F0129493,BUDGET ADJUSTMENT,U,212501,,,12/30/2021 18:31,OBD,11260,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/30/2021 14:32,A01,F0129491,445676 CSB7001238 A01,U,212501,,,12/30/2021 14:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/30/2021 14:32,A01,F0129491,445691 CSB7001238 A01,U,212501,,,12/30/2021 14:00,YTD,250,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/30/2021 14:32,A01,F0129491,445679 CSB7001238 A01,U,212501,,,12/30/2021 14:00,YTD,5000,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/30/2021 14:32,A01,F0129491,445666 CSB7001238 A01,U,212501,,,12/30/2021 14:00,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/30/2021 14:32,A01,F0129491,445671 CSB7001238 A01,U,212501,,,12/30/2021 14:00,YTD,200,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,12/30/2021 14:32,A01,F0129491,445668 CSB7002083 A01,U,212507,,,12/30/2021 14:00,YTD,500,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/30/2021 14:32,A01,F0129491,445667 CSB7001238 A01,U,212501,,,12/30/2021 14:00,YTD,600,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/30/2021 14:32,A01,F0129491,445675 CSB7001238 A01,U,212501,,,12/30/2021 14:00,YTD,4000,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/30/2021 14:32,A01,F0129491,445746 CSB7001238 A01,U,212501,,,12/30/2021 14:00,YTD,1000,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/30/2021 14:32,A01,F0129491,445653 CSB7001238 A01,U,212501,,,12/30/2021 14:00,YTD,60,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/23/2021 18:32,R03,F0129444,BUDGET ADJUSTMENT,U,212501,,,12/23/2021 18:32,OBD,390,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/23/2021 14:35,A01,F0129435,445642 CSB7001238 A01,U,212501,,,12/23/2021 13:00,YTD,60,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/23/2021 14:35,A01,F0129435,445640 CSB7001238 A01,U,212501,,,12/23/2021 13:00,YTD,180,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/23/2021 14:35,A01,F0129435,445613 CSB7001238 A01,U,212501,,,12/23/2021 13:00,YTD,150,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,12/22/2021 18:32,R03,F0129421,BUDGET ADJUSTMENT,U,212513,,,12/22/2021 18:31,OBD,5,+,2022,Revenue,Gifts - Non-Capital
102690,31250,101,12/22/2021 18:32,R03,F0129421,BUDGET ADJUSTMENT,U,212512,,,12/22/2021 18:31,OBD,10,+,2022,Revenue,Gifts - Non-Capital
102690,31260,101,12/22/2021 18:32,R03,F0129421,BUDGET ADJUSTMENT,U,212511,,,12/22/2021 18:31,OBD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31283,101,12/22/2021 18:32,R03,F0129421,BUDGET ADJUSTMENT,U,212520,,,12/22/2021 18:31,OBD,51.67,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/22/2021 18:32,R03,F0129421,BUDGET ADJUSTMENT,U,212501,,,12/22/2021 18:31,OBD,5860.2,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,12/21/2021 18:32,A01,F0129377,445230 CSB7001245 A01,U,212513,,,12/21/2021 17:00,YTD,5,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/21/2021 18:32,A01,F0129377,445555 CSB7001238 A01,U,212501,,,12/21/2021 17:00,YTD,105,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/21/2021 18:32,A01,F0129377,445553 CSB7001238 A01,U,212501,,,12/21/2021 17:00,YTD,195.2,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/21/2021 18:32,A01,F0129377,445541 CSB7001238 A01,U,212501,,,12/21/2021 17:00,YTD,500,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/21/2021 18:32,A01,F0129377,445543 CSB7001238 A01,U,212501,,,12/21/2021 17:00,YTD,5000,+,2022,Revenue,Gifts - Non-Capital
102690,31260,101,12/21/2021 18:32,A01,F0129377,445481 CSB7001243 A01,U,212511,,,12/21/2021 17:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/21/2021 18:32,A01,F0129377,445473 CSB7001238 A01,U,212501,,,12/21/2021 17:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31283,101,12/21/2021 18:32,A01,F0129377,445469 CSB7002223 A01,U,212520,,,12/21/2021 17:00,YTD,41.67,+,2022,Revenue,Gifts - Non-Capital
102690,31250,101,12/21/2021 18:32,A01,F0129377,445308 CSB7001244 A01,U,212512,,,12/21/2021 17:00,YTD,10,+,2022,Revenue,Gifts - Non-Capital
102690,31283,101,12/21/2021 18:32,A01,F0129377,445309 CSB7002223 A01,U,212520,,,12/21/2021 17:00,YTD,10,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/21/2021 18:32,A01,F0129377,445313 CSB7001238 A01,U,212501,,,12/21/2021 17:00,YTD,10,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/20/2021 18:32,R03,F0129339,BUDGET ADJUSTMENT,U,212501,,,12/20/2021 18:31,OBD,204,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/20/2021 16:38,A01,F0129334,445143 CSB7001238 A01,U,212501,,,12/20/2021 15:00,YTD,22,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/20/2021 16:38,A01,F0129334,445132 CSB7001238 A01,U,212501,,,12/20/2021 15:00,YTD,22,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/20/2021 16:38,A01,F0129334,445125 CSB7001238 A01,U,212501,,,12/20/2021 15:00,YTD,30,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/20/2021 16:38,A01,F0129334,445141 CSB7001238 A01,U,212501,,,12/20/2021 15:00,YTD,30,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/20/2021 16:38,A01,F0129334,445091 CSB7001238 A01,U,212501,,,12/20/2021 15:00,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/19/2021 18:35,R03,F0129295,BUDGET ADJUSTMENT,U,212501,,,12/19/2021 18:32,OBD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/17/2021 16:35,A01,F0129246,445052 CSB7001238 A01,U,212501,,,12/17/2021 15:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/16/2021 18:35,R03,F0129227,BUDGET ADJUSTMENT,U,212501,,,12/16/2021 18:32,OBD,200,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/16/2021 16:35,A01,F0129205,444986 CSB7001238 A01,U,212501,,,12/16/2021 15:00,YTD,75,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/16/2021 16:35,A01,F0129205,444987 CSB7001238 A01,U,212501,,,12/16/2021 15:00,YTD,125,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/15/2021 18:35,R03,F0129181,BUDGET ADJUSTMENT,U,625110,,,12/15/2021 18:32,OBD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31250,101,12/15/2021 18:35,R03,F0129181,BUDGET ADJUSTMENT,U,212512,,,12/15/2021 18:32,OBD,150,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/15/2021 18:35,R03,F0129181,BUDGET ADJUSTMENT,U,212501,,,12/15/2021 18:32,OBD,450,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/15/2021 14:35,A01,F0129161,444915 CSB7001238 A01,U,212501,,,12/15/2021 14:30,YTD,125,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/15/2021 14:35,A01,F0129161,444904 CSB7001238 A01,U,212501,,,12/15/2021 14:30,YTD,30,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/15/2021 14:35,A01,F0129161,444905 CSB7001238 A01,U,212501,,,12/15/2021 14:30,YTD,75,+,2022,Revenue,Gifts - Non-Capital
102690,31250,101,12/14/2021 18:35,A01,F0129142,444897 CSB7001244 A01,U,212512,,,12/14/2021 18:00,YTD,75,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/14/2021 18:35,A01,F0129142,444873 CSB7001252 A01,U,625110,,,12/14/2021 18:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31250,101,12/14/2021 18:35,A01,F0129142,444880 CSB7001244 A01,U,212512,,,12/14/2021 18:00,YTD,75,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/14/2021 18:35,A01,F0129142,444875 CSB7001238 A01,U,212501,,,12/14/2021 18:00,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/14/2021 18:35,A01,F0129142,444890 CSB7001238 A01,U,212501,,,12/14/2021 18:00,YTD,120,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/13/2021 18:32,R03,F0129101,BUDGET ADJUSTMENT,U,212501,,,12/13/2021 18:31,OBD,1520,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/13/2021 16:32,A01,F0129076,444837 CSB7001238 A01,U,212501,,,12/13/2021 15:00,YTD,150,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/13/2021 16:32,A01,F0129076,444850 CSB7001238 A01,U,212501,,,12/13/2021 15:00,YTD,1000,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/13/2021 16:32,A01,F0129076,444833 CSB7001238 A01,U,212501,,,12/13/2021 15:00,YTD,20,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/13/2021 16:32,A01,F0129076,444832 CSB7001238 A01,U,212501,,,12/13/2021 15:00,YTD,250,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/13/2021 16:32,A01,F0129076,444824 CSB7001238 A01,U,212501,,,12/13/2021 15:00,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/12/2021 18:32,R03,F0129059,BUDGET ADJUSTMENT,U,212501,,,12/12/2021 18:31,OBD,74,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/10/2021 14:35,A01,F0129033,444800 CSB7001238 A01,U,212501,,,12/10/2021 14:30,YTD,74,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/9/2021 18:35,R03,F0129018,BUDGET ADJUSTMENT,U,212501,,,12/9/2021 18:32,OBD,650,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/9/2021 16:35,A01,F0129005,444766 CSB7001238 A01,U,212501,,,12/9/2021 16:00,YTD,50,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/9/2021 10:35,A01,F0128975,444764 CSB7001238 A01,U,212501,,,12/9/2021 10:30,YTD,500,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/8/2021 18:35,A01,F0128954,444750 CSB7001238 A01,U,212501,,,12/8/2021 17:00,YTD,100,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,12/7/2021 18:32,R03,F0128926,BUDGET ADJUSTMENT,U,212507,,,12/7/2021 18:31,OBD,2000,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/7/2021 18:32,R03,F0128926,BUDGET ADJUSTMENT,U,212501,,,12/7/2021 18:31,OBD,2100,+,2022,Revenue,Gifts - Non-Capital
102690,31200,101,12/7/2021 16:32,A01,F0128920,444672 CSB7001238 A01,U,212501,,,12/7/2021 16:00,YTD,2000,+,2022,Revenue,Gifts - Non-Capital
102690,31241,101,12/7/2021 16:32,A01,F0128920,444673 CSB7002083 A01,U,212507,,,12/7/2021 16:00,YTD,2000,+,2022,Revenue,Gifts - Non-Capital
