Account,Organization,Program,Transaction Date,Type,Document,Description,Commit Type,Fund,Column1,Column2,Activity Date,Field,Amount,Increase/Decrease,FY,Account Category,Account Desc
915550,31200,101,8/12/2019 8:35,HNL,F0103692,HR Payroll 2019 3R 7 0,U,125615,,,8/15/2019 0:00,YTD,1277.63,+,2020,Temp Salaries,Student Regular Wages
915550,31200,101,8/12/2019 8:35,HNL,F0103692,HR Payroll 2019 3R 7 0,U,125981,,,8/15/2019 0:00,YTD,1953.75,+,2020,Temp Salaries,Student Regular Wages
915550,31200,101,8/5/2019 11:41,R03,LH909320,Utilize lapse sal to fund std wages,U,125981,,,8/5/2019 11:23,OBD,35832,+,2020,Temp Salaries,Student Regular Wages
915550,31200,101,7/16/2019 16:11,R03,LH905720,CSB-FY20-02,U,125981,,,7/16/2019 16:04,OBD,8000,+,2020,Temp Salaries,Student Regular Wages
915550,31200,101,7/16/2019 16:11,R03,LH905720,CSB-FY20-02,U,125615,,,7/16/2019 16:04,OBD,18000,+,2020,Temp Salaries,Student Regular Wages
915550,31200,101,7/10/2019 12:42,HNL,F0102773,HR Payroll 2019 3R 6 0,U,637020,,,7/15/2019 0:00,YTD,24,+,2020,Temp Salaries,Student Regular Wages
915550,31200,101,7/10/2019 12:41,HNL,F0102773,HR Payroll 2019 3R 6 0,U,125615,,,7/15/2019 0:00,YTD,1362,+,2020,Temp Salaries,Student Regular Wages
915550,31200,101,7/10/2019 12:41,HNL,F0102773,HR Payroll 2019 3R 6 0,U,125981,,,7/15/2019 0:00,YTD,1698.75,+,2020,Temp Salaries,Student Regular Wages
915550,31200,101,5/9/2019 10:02,B07,L0000026,2019-20 Original BD Budget,U,125981,,,7/1/2019 0:00,OBD,1470,+,2020,Temp Salaries,Student Regular Wages
915550,31211,103,6/9/2020 16:38,HNL,F0112181,HR Payroll 2020 3R 5 0,U,214282,,,6/15/2020 0:00,YTD,1235,+,2020,Temp Salaries,Student Regular Wages
915550,31211,103,5/8/2020 16:35,HNL,F0111272,HR Payroll 2020 3R 4 0,U,214282,,,5/15/2020 0:00,YTD,1010,+,2020,Temp Salaries,Student Regular Wages
915550,31211,103,4/8/2020 18:35,HNL,F0110402,HR Payroll 2020 3R 3 0,U,214282,,,4/15/2020 0:00,YTD,360,+,2020,Temp Salaries,Student Regular Wages
915550,31211,103,3/9/2020 14:32,HNL,F0109588,HR Payroll 2020 3R 2 0,U,214282,,,3/13/2020 0:00,YTD,1255,+,2020,Temp Salaries,Student Regular Wages
915550,31211,103,2/10/2020 10:35,HNL,F0108675,HR Payroll 2020 3R 1 0,U,214282,,,2/14/2020 0:00,YTD,1095,+,2020,Temp Salaries,Student Regular Wages
915550,31211,103,1/10/2020 14:32,HNL,F0107780,HR Payroll 2019 3R 12 0,U,214282,,,1/15/2020 0:00,YTD,190,+,2020,Temp Salaries,Student Regular Wages
915550,31211,103,12/6/2019 16:32,HNL,F0106979,HR Payroll 2019 3R 11 0,U,214282,,,12/13/2019 0:00,YTD,1632,+,2020,Temp Salaries,Student Regular Wages
915550,31211,103,11/8/2019 16:35,HNL,F0106240,HR Payroll 2019 3R 10 0,U,214282,,,11/15/2019 0:00,YTD,1955.5,+,2020,Temp Salaries,Student Regular Wages
915550,31211,103,10/9/2019 12:35,HNL,F0105310,HR Payroll 2019 3R 9 0,U,214282,,,10/15/2019 0:00,YTD,1276,+,2020,Temp Salaries,Student Regular Wages
915550,31211,103,9/10/2019 18:35,HNL,F0104590,HR Payroll 2019 3R 8 0,U,214282,,,9/13/2019 0:00,YTD,545,+,2020,Temp Salaries,Student Regular Wages
915550,31211,103,8/12/2019 8:35,HNL,F0103692,HR Payroll 2019 3R 7 0,U,214282,,,8/15/2019 0:00,YTD,510,+,2020,Temp Salaries,Student Regular Wages
915550,31211,103,7/10/2019 12:41,HNL,F0102773,HR Payroll 2019 3R 6 0,U,214282,,,7/15/2019 0:00,YTD,600,+,2020,Temp Salaries,Student Regular Wages
915550,31291,142,9/10/2019 18:35,HNL,F0104590,HR Payroll 2019 3R 8 0,U,580290,,,9/13/2019 0:00,YTD,732,+,2020,Temp Salaries,Student Regular Wages
915550,31291,142,8/12/2019 8:35,HNL,F0103692,HR Payroll 2019 3R 7 0,U,580290,,,8/15/2019 0:00,YTD,915,+,2020,Temp Salaries,Student Regular Wages
915550,31291,142,7/12/2019 10:29,J020,BDRL1901,BUDGET CARRY FORWARD,U,580290,,,7/1/2019 23:59,OBD,-1884,-,2020,Temp Salaries,Student Regular Wages
915550,31291,142,7/12/2019 10:27,J020,BDRL1901,BUDGET CARRY FORWARD,U,578330,,,7/1/2019 23:59,OBD,-630,-,2020,Temp Salaries,Student Regular Wages
915550,31291,142,7/10/2019 12:42,HNL,F0102773,HR Payroll 2019 3R 6 0,U,580290,,,7/15/2019 0:00,YTD,2076,+,2020,Temp Salaries,Student Regular Wages
915550,31200,152,5/9/2019 10:02,B07,L0000026,2019-20 Original BD Budget,U,152450,,,7/1/2019 0:00,OBD,150,+,2020,Temp Salaries,Student Regular Wages
915550,31200,160,7/12/2019 10:28,J020,BDRL1901,BUDGET CARRY FORWARD,U,579430,,,7/1/2019 23:59,OBD,-9260,-,2020,Temp Salaries,Student Regular Wages
916930,31200,101,6/23/2020 16:11,HNL,F0112682,HR Payroll 2020 1R 6 0,U,125981,,,6/30/2020 0:00,YTD,50,+,2020,Temp Salaries,Mobile Allowance Benefit
916930,31230,101,6/23/2020 16:11,HNL,F0112682,HR Payroll 2020 1R 6 0,U,11F015,,,6/30/2020 0:00,YTD,25,+,2020,Temp Salaries,Mobile Allowance Benefit
916930,31230,101,6/4/2020 8:41,R03,OH956520,CSB-FY20-09,U,11F015,,,6/4/2020 8:38,OBD,75,+,2020,Temp Salaries,Mobile Allowance Benefit
916930,31200,101,6/4/2020 8:35,R03,LH956620,CSB-FY20-08,U,125981,,,6/4/2020 8:32,OBD,150,+,2020,Temp Salaries,Mobile Allowance Benefit
916930,31200,101,5/21/2020 16:35,HNL,F0111611,HR Payroll 2020 1R 5 0,U,125981,,,5/29/2020 0:00,YTD,50,+,2020,Temp Salaries,Mobile Allowance Benefit
916930,31230,101,5/21/2020 16:35,HNL,F0111611,HR Payroll 2020 1R 5 0,U,11F015,,,5/29/2020 0:00,YTD,25,+,2020,Temp Salaries,Mobile Allowance Benefit
916930,31200,101,4/23/2020 12:35,HNL,F0110859,HR Payroll 2020 1R 4 0,U,125981,,,4/30/2020 0:00,YTD,50,+,2020,Temp Salaries,Mobile Allowance Benefit
916930,31230,101,4/23/2020 12:35,HNL,F0110859,HR Payroll 2020 1R 4 0,U,11F015,,,4/30/2020 0:00,YTD,25,+,2020,Temp Salaries,Mobile Allowance Benefit
918000,31200,101,6/25/2020 12:38,R13,F0112787,BUDGET ADJUSTMENT,U,125981,,,6/25/2020 12:36,OBD,2549,+,2020,Other,#N/A
918000,31280,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,141035,,,6/23/2020 23:59,OBD,4492,+,2020,Other,#N/A
918000,31283,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,141038,,,6/23/2020 23:59,OBD,7083,+,2020,Other,#N/A
918000,31250,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,141028,,,6/23/2020 23:59,OBD,11364,+,2020,Other,#N/A
918000,31260,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,141036,,,6/23/2020 23:59,OBD,12287,+,2020,Other,#N/A
918000,31241,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,141037,,,6/23/2020 23:59,OBD,27487,+,2020,Other,#N/A
918000,31200,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,141022,,,6/23/2020 23:59,OBD,1690,+,2020,Other,#N/A
918000,31200,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,125620,,,6/23/2020 23:59,OBD,106,+,2020,Other,#N/A
918000,31230,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,125530,,,6/23/2020 23:59,OBD,1461,+,2020,Other,#N/A
918000,31200,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,125601,,,6/23/2020 23:59,OBD,4691,+,2020,Other,#N/A
918000,31283,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,125260,,,6/23/2020 23:59,OBD,29509,+,2020,Other,#N/A
918000,31280,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,125200,,,6/23/2020 23:59,OBD,31370,+,2020,Other,#N/A
918000,31241,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,125100,,,6/23/2020 23:59,OBD,39739,+,2020,Other,#N/A
918000,31260,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,125400,,,6/23/2020 23:59,OBD,44135,+,2020,Other,#N/A
918000,31250,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,125300,,,6/23/2020 23:59,OBD,45380,+,2020,Other,#N/A
918000,31200,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,125981,,,6/23/2020 23:59,OBD,81863,+,2020,Other,#N/A
918000,31250,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,11F011,,,6/23/2020 23:59,OBD,1258,+,2020,Other,#N/A
918000,31260,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,11F016,,,6/23/2020 23:59,OBD,7748,+,2020,Other,#N/A
918000,31230,101,6/24/2020 8:38,R13,F0112716,BUDGET ADJUSTMENT,U,11F015,,,6/23/2020 23:59,OBD,37834,+,2020,Other,#N/A
918000,31200,101,6/13/2020 8:38,R13,F0112309,BUDGET ADJUSTMENT,U,125981,,,6/12/2020 23:59,OBD,291,+,2020,Other,#N/A
918000,31230,101,6/10/2020 16:38,R03,F0112221,increase budget,U,141068,,,6/10/2020 16:30,OBD,7880,+,2020,Other,#N/A
918000,31280,101,5/30/2020 8:35,R13,F0111893,BUDGET ADJUSTMENT,U,125200,,,5/29/2020 23:59,OBD,-25,-,2020,Other,#N/A
918000,31200,101,5/30/2020 8:35,R13,F0111893,BUDGET ADJUSTMENT,U,125981,,,5/29/2020 23:59,OBD,1669,+,2020,Other,#N/A
918000,31250,101,5/22/2020 8:35,R13,F0111629,BUDGET ADJUSTMENT,U,11F011,,,5/22/2020 8:32,OBD,623,+,2020,Other,#N/A
918000,31260,101,5/22/2020 8:35,R13,F0111629,BUDGET ADJUSTMENT,U,11F016,,,5/22/2020 8:32,OBD,3811,+,2020,Other,#N/A
918000,31230,101,5/22/2020 8:35,R13,F0111629,BUDGET ADJUSTMENT,U,11F015,,,5/22/2020 8:32,OBD,13311,+,2020,Other,#N/A
918000,31250,101,5/22/2020 8:35,R13,F0111629,BUDGET ADJUSTMENT,U,141028,,,5/22/2020 8:32,OBD,314,+,2020,Other,#N/A
918000,31200,101,5/22/2020 8:35,R13,F0111629,BUDGET ADJUSTMENT,U,141022,,,5/22/2020 8:32,OBD,1691,+,2020,Other,#N/A
918000,31200,101,5/22/2020 8:35,R13,F0111629,BUDGET ADJUSTMENT,U,125620,,,5/22/2020 8:32,OBD,105,+,2020,Other,#N/A
918000,31200,101,5/22/2020 8:35,R13,F0111629,BUDGET ADJUSTMENT,U,125981,,,5/22/2020 8:32,OBD,40558,+,2020,Other,#N/A
918000,31200,101,5/22/2020 8:35,R13,F0111629,BUDGET ADJUSTMENT,U,125601,,,5/22/2020 8:32,OBD,4043,+,2020,Other,#N/A
918000,31283,101,5/22/2020 8:35,R13,F0111629,BUDGET ADJUSTMENT,U,125260,,,5/22/2020 8:32,OBD,30855,+,2020,Other,#N/A
918000,31280,101,5/22/2020 8:35,R13,F0111629,BUDGET ADJUSTMENT,U,125200,,,5/22/2020 8:32,OBD,32945,+,2020,Other,#N/A
918000,31241,101,5/22/2020 8:35,R13,F0111629,BUDGET ADJUSTMENT,U,125100,,,5/22/2020 8:32,OBD,42700,+,2020,Other,#N/A
918000,31250,101,5/22/2020 8:35,R13,F0111629,BUDGET ADJUSTMENT,U,125300,,,5/22/2020 8:32,OBD,49581,+,2020,Other,#N/A
918000,31260,101,5/22/2020 8:35,R13,F0111629,BUDGET ADJUSTMENT,U,125400,,,5/22/2020 8:32,OBD,50184,+,2020,Other,#N/A
918000,31200,101,5/9/2020 8:32,R13,F0111280,BUDGET ADJUSTMENT,U,125981,,,5/8/2020 23:59,OBD,294,+,2020,Other,#N/A
918000,31250,101,5/2/2020 8:32,R13,F0111085,BUDGET ADJUSTMENT,U,125300,,,5/1/2020 23:59,OBD,-47104,-,2020,Other,#N/A
918000,31260,101,5/2/2020 8:32,R13,F0111085,BUDGET ADJUSTMENT,U,125400,,,5/1/2020 23:59,OBD,-21090,-,2020,Other,#N/A
918000,31280,101,5/2/2020 8:32,R13,F0111085,BUDGET ADJUSTMENT,U,125200,,,5/1/2020 23:59,OBD,-7376,-,2020,Other,#N/A
918000,31230,101,5/2/2020 8:32,R13,F0111085,BUDGET ADJUSTMENT,U,11F015,,,5/1/2020 23:59,OBD,75546,+,2020,Other,#N/A
918000,31260,101,4/25/2020 8:32,R13,F0110910,BUDGET ADJUSTMENT,U,11F016,,,4/24/2020 23:59,OBD,3811,+,2020,Other,#N/A
918000,31250,101,4/25/2020 8:32,R13,F0110910,BUDGET ADJUSTMENT,U,11F011,,,4/24/2020 23:59,OBD,623,+,2020,Other,#N/A
918000,31230,101,4/25/2020 8:32,R13,F0110910,BUDGET ADJUSTMENT,U,11F015,,,4/24/2020 23:59,OBD,11659,+,2020,Other,#N/A
918000,31250,101,4/25/2020 8:32,R13,F0110910,BUDGET ADJUSTMENT,U,141028,,,4/24/2020 23:59,OBD,314,+,2020,Other,#N/A
918000,31200,101,4/25/2020 8:32,R13,F0110910,BUDGET ADJUSTMENT,U,141022,,,4/24/2020 23:59,OBD,1691,+,2020,Other,#N/A
918000,31200,101,4/25/2020 8:32,R13,F0110910,BUDGET ADJUSTMENT,U,125620,,,4/24/2020 23:59,OBD,105,+,2020,Other,#N/A
918000,31200,101,4/25/2020 8:32,R13,F0110910,BUDGET ADJUSTMENT,U,125601,,,4/24/2020 23:59,OBD,5109,+,2020,Other,#N/A
918000,31283,101,4/25/2020 8:32,R13,F0110910,BUDGET ADJUSTMENT,U,125260,,,4/24/2020 23:59,OBD,30853,+,2020,Other,#N/A
918000,31200,101,4/25/2020 8:32,R13,F0110910,BUDGET ADJUSTMENT,U,125981,,,4/24/2020 23:59,OBD,41674,+,2020,Other,#N/A
918000,31250,101,4/25/2020 8:32,R13,F0110910,BUDGET ADJUSTMENT,U,125300,,,4/24/2020 23:59,OBD,49611,+,2020,Other,#N/A
918000,31260,101,4/25/2020 8:32,R13,F0110910,BUDGET ADJUSTMENT,U,125400,,,4/24/2020 23:59,OBD,50486,+,2020,Other,#N/A
918000,31280,101,4/25/2020 8:32,R13,F0110910,BUDGET ADJUSTMENT,U,125200,,,4/24/2020 23:59,OBD,33397,+,2020,Other,#N/A
918000,31241,101,4/25/2020 8:32,R13,F0110910,BUDGET ADJUSTMENT,U,125100,,,4/24/2020 23:59,OBD,42700,+,2020,Other,#N/A
918000,31200,101,4/11/2020 8:35,R13,F0110470,BUDGET ADJUSTMENT,U,125981,,,4/10/2020 23:59,OBD,313,+,2020,Other,#N/A
918000,31280,101,4/4/2020 8:32,R13,F0110303,BUDGET ADJUSTMENT,U,125200,,,4/3/2020 23:59,OBD,-25,-,2020,Other,#N/A
918000,31200,101,3/28/2020 8:32,R13,F0110129,BUDGET ADJUSTMENT,U,125981,,,3/27/2020 23:59,OBD,22916,+,2020,Other,#N/A
918000,31250,101,3/21/2020 8:32,R13,F0109961,BUDGET ADJUSTMENT,U,1AP111,,,3/20/2020 23:59,OBD,841,+,2020,Other,#N/A
918000,31250,101,3/21/2020 8:32,R13,F0109961,BUDGET ADJUSTMENT,U,141028,,,3/20/2020 23:59,OBD,315,+,2020,Other,#N/A
918000,31200,101,3/21/2020 8:32,R13,F0109961,BUDGET ADJUSTMENT,U,141022,,,3/20/2020 23:59,OBD,2642,+,2020,Other,#N/A
918000,31200,101,3/21/2020 8:32,R13,F0109961,BUDGET ADJUSTMENT,U,125620,,,3/20/2020 23:59,OBD,105,+,2020,Other,#N/A
918000,31200,101,3/21/2020 8:32,R13,F0109961,BUDGET ADJUSTMENT,U,125601,,,3/20/2020 23:59,OBD,4318,+,2020,Other,#N/A
918000,31283,101,3/21/2020 8:32,R13,F0109961,BUDGET ADJUSTMENT,U,125260,,,3/20/2020 23:59,OBD,30653,+,2020,Other,#N/A
918000,31280,101,3/21/2020 8:32,R13,F0109961,BUDGET ADJUSTMENT,U,125200,,,3/20/2020 23:59,OBD,33387,+,2020,Other,#N/A
918000,31241,101,3/21/2020 8:32,R13,F0109961,BUDGET ADJUSTMENT,U,125100,,,3/20/2020 23:59,OBD,42211,+,2020,Other,#N/A
918000,31200,101,3/21/2020 8:32,R13,F0109961,BUDGET ADJUSTMENT,U,125981,,,3/20/2020 23:59,OBD,43123,+,2020,Other,#N/A
918000,31250,101,3/21/2020 8:32,R13,F0109961,BUDGET ADJUSTMENT,U,125300,,,3/20/2020 23:59,OBD,48180,+,2020,Other,#N/A
918000,31260,101,3/21/2020 8:32,R13,F0109961,BUDGET ADJUSTMENT,U,125400,,,3/20/2020 23:59,OBD,50699,+,2020,Other,#N/A
918000,31260,101,3/21/2020 8:32,R13,F0109961,BUDGET ADJUSTMENT,U,11F016,,,3/20/2020 23:59,OBD,3470,+,2020,Other,#N/A
918000,31230,101,3/21/2020 8:32,R13,F0109961,BUDGET ADJUSTMENT,U,11F015,,,3/20/2020 23:59,OBD,11391,+,2020,Other,#N/A
918000,31230,101,3/19/2020 10:35,R03,F0109890,increase salary pool,U,125520,,,3/19/2020 10:00,OBD,3159,+,2020,Other,#N/A
918000,31230,101,3/10/2020 10:38,R03,F0109624,decrease budget,U,141071,,,3/10/2020 10:30,OBD,-28545,-,2020,Other,#N/A
918000,31230,101,3/2/2020 14:35,R03,F0109363,decrease budget,U,141068,,,3/2/2020 14:01,OBD,-7031,-,2020,Other,#N/A
918000,31280,101,2/29/2020 8:32,R13,F0109327,BUDGET ADJUSTMENT,U,125200,,,2/28/2020 23:59,OBD,-25,-,2020,Other,#N/A
918000,31250,101,2/29/2020 8:32,R13,F0109327,BUDGET ADJUSTMENT,U,11F011,,,2/28/2020 23:59,OBD,1243,+,2020,Other,#N/A
918000,31260,101,2/29/2020 8:32,R13,F0109327,BUDGET ADJUSTMENT,U,11F016,,,2/28/2020 23:59,OBD,5260,+,2020,Other,#N/A
918000,31230,101,2/29/2020 8:32,R13,F0109327,BUDGET ADJUSTMENT,U,11F015,,,2/28/2020 23:59,OBD,10375,+,2020,Other,#N/A
918000,31250,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,1AP111,,,2/21/2020 23:59,OBD,841,+,2020,Other,#N/A
918000,31250,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,141028,,,2/21/2020 23:59,OBD,314,+,2020,Other,#N/A
918000,31200,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,141022,,,2/21/2020 23:59,OBD,163,+,2020,Other,#N/A
918000,31200,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,125620,,,2/21/2020 23:59,OBD,105,+,2020,Other,#N/A
918000,31230,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,125530,,,2/21/2020 23:59,OBD,652,+,2020,Other,#N/A
918000,31200,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,125601,,,2/21/2020 23:59,OBD,4318,+,2020,Other,#N/A
918000,31283,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,125260,,,2/21/2020 23:59,OBD,30658,+,2020,Other,#N/A
918000,31280,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,125200,,,2/21/2020 23:59,OBD,34873,+,2020,Other,#N/A
918000,31241,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,125100,,,2/21/2020 23:59,OBD,42212,+,2020,Other,#N/A
918000,31200,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,125981,,,2/21/2020 23:59,OBD,43049,+,2020,Other,#N/A
918000,31250,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,125300,,,2/21/2020 23:59,OBD,48180,+,2020,Other,#N/A
918000,31260,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,125400,,,2/21/2020 23:59,OBD,50345,+,2020,Other,#N/A
918000,31260,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,11F016,,,2/21/2020 23:59,OBD,3471,+,2020,Other,#N/A
918000,31230,101,2/22/2020 8:32,R13,F0109065,BUDGET ADJUSTMENT,U,11F015,,,2/21/2020 23:59,OBD,11392,+,2020,Other,#N/A
918000,31200,101,2/15/2020 8:32,R13,F0108837,BUDGET ADJUSTMENT,U,125981,,,2/14/2020 23:59,OBD,299,+,2020,Other,#N/A
918000,31280,101,2/8/2020 8:35,R13,F0108658,BUDGET ADJUSTMENT,U,125200,,,2/7/2020 23:59,OBD,-25,-,2020,Other,#N/A
918000,31250,101,1/25/2020 8:32,R13,F0108253,BUDGET ADJUSTMENT,U,1AP111,,,1/24/2020 23:59,OBD,842,+,2020,Other,#N/A
918000,31250,101,1/25/2020 8:32,R13,F0108253,BUDGET ADJUSTMENT,U,141028,,,1/24/2020 23:59,OBD,314,+,2020,Other,#N/A
918000,31200,101,1/25/2020 8:32,R13,F0108253,BUDGET ADJUSTMENT,U,125601,,,1/24/2020 23:59,OBD,2605,+,2020,Other,#N/A
918000,31283,101,1/25/2020 8:32,R13,F0108253,BUDGET ADJUSTMENT,U,125260,,,1/24/2020 23:59,OBD,30697,+,2020,Other,#N/A
918000,31280,101,1/25/2020 8:32,R13,F0108253,BUDGET ADJUSTMENT,U,125200,,,1/24/2020 23:59,OBD,31063,+,2020,Other,#N/A
918000,31241,101,1/25/2020 8:32,R13,F0108253,BUDGET ADJUSTMENT,U,125100,,,1/24/2020 23:59,OBD,42266,+,2020,Other,#N/A
918000,31200,101,1/25/2020 8:32,R13,F0108253,BUDGET ADJUSTMENT,U,125981,,,1/24/2020 23:59,OBD,44056,+,2020,Other,#N/A
918000,31250,101,1/25/2020 8:32,R13,F0108253,BUDGET ADJUSTMENT,U,125300,,,1/24/2020 23:59,OBD,47711,+,2020,Other,#N/A
918000,31260,101,1/25/2020 8:32,R13,F0108253,BUDGET ADJUSTMENT,U,125400,,,1/24/2020 23:59,OBD,49642,+,2020,Other,#N/A
918000,31200,101,1/11/2020 8:32,R13,F0107799,BUDGET ADJUSTMENT,U,125981,,,1/10/2020 23:59,OBD,538,+,2020,Other,#N/A
918000,31280,101,12/21/2019 8:32,R13,F0107430,BUDGET ADJUSTMENT,U,125200,,,12/20/2019 23:59,OBD,-45,-,2020,Other,#N/A
918000,31250,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,1AP111,,,12/13/2019 23:59,OBD,446,+,2020,Other,#N/A
918000,31230,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,1AP128,,,12/13/2019 23:59,OBD,2601,+,2020,Other,#N/A
918000,31230,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,1AP124,,,12/13/2019 23:59,OBD,8480,+,2020,Other,#N/A
918000,31283,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,141038,,,12/13/2019 23:59,OBD,11,+,2020,Other,#N/A
918000,31260,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,141036,,,12/13/2019 23:59,OBD,45,+,2020,Other,#N/A
918000,31280,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,141035,,,12/13/2019 23:59,OBD,60,+,2020,Other,#N/A
918000,31250,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,141028,,,12/13/2019 23:59,OBD,222,+,2020,Other,#N/A
918000,31241,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,141037,,,12/13/2019 23:59,OBD,394,+,2020,Other,#N/A
918000,31200,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,125620,,,12/13/2019 23:59,OBD,307,+,2020,Other,#N/A
918000,31200,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,125601,,,12/13/2019 23:59,OBD,3872,+,2020,Other,#N/A
918000,31280,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,125200,,,12/13/2019 23:59,OBD,26097,+,2020,Other,#N/A
918000,31283,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,125260,,,12/13/2019 23:59,OBD,26244,+,2020,Other,#N/A
918000,31241,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,125100,,,12/13/2019 23:59,OBD,34713,+,2020,Other,#N/A
918000,31200,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,125981,,,12/13/2019 23:59,OBD,38596,+,2020,Other,#N/A
918000,31250,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,125300,,,12/13/2019 23:59,OBD,40593,+,2020,Other,#N/A
918000,31260,101,12/14/2019 8:32,R13,F0107189,BUDGET ADJUSTMENT,U,125400,,,12/13/2019 23:59,OBD,42602,+,2020,Other,#N/A
918000,31200,101,12/7/2019 8:32,R13,F0106994,BUDGET ADJUSTMENT,U,125981,,,12/6/2019 23:59,OBD,341,+,2020,Other,#N/A
918000,31230,101,11/30/2019 8:32,R13,F0106826,BUDGET ADJUSTMENT,U,1AP128,,,11/29/2019 23:59,OBD,1202,+,2020,Other,#N/A
918000,31230,101,11/30/2019 8:32,R13,F0106826,BUDGET ADJUSTMENT,U,1AP124,,,11/29/2019 23:59,OBD,8528,+,2020,Other,#N/A
918000,31250,101,11/30/2019 8:32,R13,F0106826,BUDGET ADJUSTMENT,U,1AP111,,,11/29/2019 23:59,OBD,446,+,2020,Other,#N/A
918000,31283,101,11/30/2019 8:32,R13,F0106826,BUDGET ADJUSTMENT,U,141038,,,11/29/2019 23:59,OBD,12,+,2020,Other,#N/A
918000,31260,101,11/30/2019 8:32,R13,F0106826,BUDGET ADJUSTMENT,U,141036,,,11/29/2019 23:59,OBD,45,+,2020,Other,#N/A
918000,31280,101,11/30/2019 8:32,R13,F0106826,BUDGET ADJUSTMENT,U,141035,,,11/29/2019 23:59,OBD,59,+,2020,Other,#N/A
918000,31241,101,11/30/2019 8:32,R13,F0106826,BUDGET ADJUSTMENT,U,141037,,,11/29/2019 23:59,OBD,393,+,2020,Other,#N/A
918000,31200,101,11/30/2019 8:32,R13,F0106826,BUDGET ADJUSTMENT,U,141022,,,11/29/2019 23:59,OBD,-464,-,2020,Other,#N/A
918000,31250,101,11/30/2019 8:32,R13,F0106826,BUDGET ADJUSTMENT,U,141028,,,11/29/2019 23:59,OBD,226,+,2020,Other,#N/A
918000,31200,101,11/30/2019 8:32,R13,F0106826,BUDGET ADJUSTMENT,U,125620,,,11/29/2019 23:59,OBD,319,+,2020,Other,#N/A
918000,31200,101,11/30/2019 8:32,R13,F0106826,BUDGET ADJUSTMENT,U,125601,,,11/29/2019 23:59,OBD,3903,+,2020,Other,#N/A
918000,31280,101,11/30/2019 8:32,R13,F0106826,BUDGET ADJUSTMENT,U,125200,,,11/29/2019 23:59,OBD,26437,+,2020,Other,#N/A
